1139,1902,1921,114.11,00:03:00,14:32:00
1137,1902,1937,131.34,19:53:00,08:21:00
1181,1902,1937,131.34,04:50:00,15:52:00
1140,1921,1902,114.12,09:39:00,00:15:00
1068,1921,1929,130.36,06:45:00,21:22:00
919,1902,1981,130.60,04:59:00,20:06:00
1342,1921,1909,1421.12,13:44:00,13:52:00
1367,1921,1909,1421.12,11:21:00,11:11:00
1369,1921,1909,1421.12,05:35:00,07:30:00
1370,1921,1909,1421.12,05:35:00,07:30:00
1371,1921,1909,1421.12,05:35:00,07:30:00
